,dcterms:identifier{Literal},dcterms:creator{URIRef}[0],dcterms:creator{URIRef}[1],dcterms:creator{URIRef}[2],dcterms:creator{URIRef}[3],dcterms:creator{URIRef}[4],dcterms:creator{URIRef}[5],dcterms:creator{URIRef}[6],dcterms:creator{URIRef}[7],dcterms:creator{URIRef}[8],dcterms:creator{URIRef}[9],dcterms:creator{URIRef}[10],dcterms:creator{URIRef}[11],dcterms:creator{URIRef}[12],dcterms:creator{URIRef}[13],dcterms:creator{URIRef}[14],dcterms:creator{URIRef}[15],dcterms:creator{URIRef}[16],dcterms:creator{URIRef}[17],dcterms:creator{URIRef}[18],dcterms:creator{URIRef}[19],dcterms:creator{URIRef}[20],dcterms:creator{URIRef}[21],dcterms:creator{URIRef}[22],dcterms:creator{URIRef}[23],dcterms:creator{URIRef}[24],dcterms:creator{URIRef}[25],dcterms:creator{URIRef}[26],dcterms:creator{URIRef}[27],dcterms:creator{URIRef}[28],dcterms:creator{URIRef}[29],dcterms:creator{URIRef}[30],dcterms:creator{URIRef}[31],dcterms:creator{URIRef}[32],dcterms:creator{URIRef}[33],dcterms:creator{URIRef}[34],dcterms:creator{URIRef}[35],dcterms:creator{URIRef}[36],dcterms:creator{URIRef}[37],dcterms:creator{URIRef}[38],cito:cites{URIRef}[0],cito:cites{URIRef}[1],cito:cites{URIRef}[2],cito:cites{URIRef}[3],cito:cites{URIRef}[4],cito:cites{URIRef}[5],cito:cites{URIRef}[6],cito:cites{URIRef}[7],cito:cites{URIRef}[8],cito:cites{URIRef}[9],cito:cites{URIRef}[10],cito:cites{URIRef}[11],cito:cites{URIRef}[12],cito:cites{URIRef}[13],cito:cites{URIRef}[14],cito:cites{URIRef}[15],cito:cites{URIRef}[16],cito:cites{URIRef}[17],cito:cites{URIRef}[18],cito:cites{URIRef}[19],cito:cites{URIRef}[20],cito:cites{URIRef}[21],cito:cites{URIRef}[22],cito:cites{URIRef}[23],cito:cites{URIRef}[24],cito:cites{URIRef}[25],cito:cites{URIRef}[26],cito:cites{URIRef},cito:cites{URIRef}[27],cito:cites{URIRef}[28],cito:cites{URIRef}[29],cito:cites{URIRef}[30],cito:cites{URIRef}[31],cito:cites{URIRef}[32],cito:cites{URIRef}[33],cito:cites{URIRef}[34],cito:cites{URIRef}[35],cito:cites{URIRef}[36],cito:cites{URIRef}[37],cito:cites{URIRef}[38],cito:cites{URIRef}[39],cito:cites{URIRef}[40],cito:cites{URIRef}[41],cito:cites{URIRef}[42],cito:cites{URIRef}[43],cito:cites{URIRef}[44],cito:cites{URIRef}[45],cito:cites{URIRef}[46],cito:cites{URIRef}[47],cito:cites{URIRef}[48],cito:cites{URIRef}[49],cito:cites{URIRef}[50],cito:cites{URIRef}[51],cito:cites{URIRef}[52],cito:cites{URIRef}[53],cito:cites{URIRef}[54],cito:cites{URIRef}[55],cito:cites{URIRef}[56],cito:cites{URIRef}[57],cito:cites{URIRef}[58],cito:cites{URIRef}[59],cito:cites{URIRef}[60],cito:cites{URIRef}[61],cito:cites{URIRef}[62],cito:cites{URIRef}[63],cito:cites{URIRef}[64],cito:cites{URIRef}[65],cito:cites{URIRef}[66],cito:cites{URIRef}[67],cito:cites{URIRef}[68],cito:cites{URIRef}[69],cito:cites{URIRef}[70],cito:cites{URIRef}[71],cito:cites{URIRef}[72],cito:cites{URIRef}[73],cito:cites{URIRef}[74],cito:cites{URIRef}[75],cito:cites{URIRef}[76],cito:cites{URIRef}[77],cito:cites{URIRef}[78],cito:cites{URIRef}[79],cito:cites{URIRef}[80],cito:cites{URIRef}[81],cito:cites{URIRef}[82],cito:cites{URIRef}[83],cito:cites{URIRef}[84],cito:cites{URIRef}[85],cito:cites{URIRef}[86],cito:cites{URIRef}[87],cito:cites{URIRef}[88],cito:cites{URIRef}[89],cito:cites{URIRef}[90],cito:cites{URIRef}[91],cito:cites{URIRef}[92],cito:cites{URIRef}[93],cito:cites{URIRef}[94],cito:cites{URIRef}[95],cito:cites{URIRef}[96],cito:cites{URIRef}[97],titre,domaine,train
http://data.persee.fr/doc/stice_1265-1338_2000_num_7_2_1708#Web,https://www.persee.fr/doc/stice_1265-1338_2000_num_7_2_1708,http://data.persee.fr/authority/614849#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Theoritical Foundations of Learning Environments, Edited by David H. Jonassen, Susan M. Lund, 2000",Science education,True
http://data.persee.fr/doc/xvii_0291-3798_1999_num_48_1_1459#Web,https://www.persee.fr/doc/xvii_0291-3798_1999_num_48_1_1459,http://data.persee.fr/authority/193854#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livre et espace plastique dans l'œuvre de William Blake,Etudes g. a. cultur.,True
http://data.persee.fr/doc/shmes_1261-9078_2001_act_31_1_1786#Web,https://www.persee.fr/doc/shmes_1261-9078_2001_act_31_1_1786,http://data.persee.fr/authority/178058#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les modalités du règlement des conflits en Catalogne aux XIe et XIIe siècles,Histoire,True
http://data.persee.fr/doc/xxs_0294-1759_1987_num_14_1_1874_t1_0129_0000_4#Web,https://www.persee.fr/doc/xxs_0294-1759_1987_num_14_1_1874_t1_0129_0000_4,http://data.persee.fr/authority/33912#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/polit_0032-342x_1938_num_3_4_5678#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Institut français de relations internationales, ""1936-1986, 50 ans de politique étrangère de la France"", Politique étrangère ",Histoire,True
http://data.persee.fr/doc/sorci_0339-0705_1978_num_11_1_4095#Web,https://femenrev.persee.fr/doc/sorci_0339-0705_1978_num_11_1_4095,http://data.persee.fr/authority/973891#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Où dire ?.. Oudir. Sans feu ni lieu,Sociologie,True
http://data.persee.fr/doc/vilpa_1274-1728_2017_num_5_1_1681#Web,https://www.persee.fr/doc/vilpa_1274-1728_2017_num_5_1_1681,http://data.persee.fr/authority/647296#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"« Paris et la Seine-Saint-Denis, entre l'extase du pseudo-renouvellement urbain et l'horreur du vrai fléau olympique »",Geographie…,True
http://data.persee.fr/doc/slave_0080-2557_1987_num_59_3_5674#Web,https://www.persee.fr/doc/slave_0080-2557_1987_num_59_3_5674,http://data.persee.fr/authority/204653#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/slave_0080-2557_1981_num_53_3_5157#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les constructions absolues en vieux russe,Etudes g. a. cultur.,True
http://data.persee.fr/doc/xxs_0294-1759_1990_num_25_1_2242_t1_0137_0000_2#Web,https://www.persee.fr/doc/xxs_0294-1759_1990_num_25_1_2242_t1_0137_0000_2,http://data.persee.fr/authority/36049#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunet Jean-Paul, Histoire du socialisme en France (de 1871 nos jours)",Histoire,True
http://data.persee.fr/doc/sorci_0339-0705_1980_num_21_1_4752#Web,https://femenrev.persee.fr/doc/sorci_0339-0705_1980_num_21_1_4752,http://data.persee.fr/authority/974964#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le procès des proxénètes de Grenoble,Sociologie,True
http://data.persee.fr/doc/rscir_0035-2217_1998_num_72_4_3463#Web,https://www.persee.fr/doc/rscir_0035-2217_1998_num_72_4_3463,http://data.persee.fr/authority/254419#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'affirmation de Dieu en Jésus- Christ. Voie négative et christologie : du Nouveau Testament à Chalcédoine,Religion theologie,True
http://data.persee.fr/doc/vita_0042-7306_2016_num_193_1_1839_t14_0258_0000_2#Web,https://www.persee.fr/doc/vita_0042-7306_2016_num_193_1_1839_t14_0258_0000_2,http://data.persee.fr/authority/459689#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dominique Augé, Refonder l’enseignement des langues anciennes : le défi de la lecture, 2013",Etudes classiques,True
http://data.persee.fr/doc/thlou_0080-2654_1991_num_22_4_2531_t1_0530_0000_1#Web,https://www.persee.fr/doc/thlou_0080-2654_1991_num_22_4_2531_t1_0530_0000_1,http://data.persee.fr/authority/282210#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Angelo di Berardino (éd.), Dictionnaire encyclopédique du christianisme ancien. Adaptation française sous la direction de François Vial. 1990",Religion theologie,True
http://data.persee.fr/doc/tiers_0040-7356_1972_num_13_49_1844_t1_0211_0000_3#Web,https://www.persee.fr/doc/tiers_0040-7356_1972_num_13_49_1844_t1_0211_0000_3,http://data.persee.fr/authority/54441#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barjonet (André), Facteurs humains et facteurs économiques dans une conception marxiste, in G. Palmade, L'économique et les sciences humaines",Science politique,True
http://data.persee.fr/doc/scrip_0036-9772_2010_num_64_1_4073#Web,https://www.persee.fr/doc/scrip_0036-9772_2010_num_64_1_4073,http://data.persee.fr/authority/260689#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Réforme, circulation de scribes et transferts de manuscrits dans les abbayes cisterciennes du diocèse de Liège au XVe siècle",Litterature,True
http://data.persee.fr/doc/spgeo_0046-2497_1974_num_3_3_1485#Web,https://www.persee.fr/doc/spgeo_0046-2497_1974_num_3_3_1485,http://data.persee.fr/authority/245741#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Les paysages urbains - Sylvie Rimbert, Les paysages urbains. Paris, P.U.F., 1973",Science environmnt,True
http://data.persee.fr/doc/thlou_0080-2654_1982_num_13_3_1918#Web,https://www.persee.fr/doc/thlou_0080-2654_1982_num_13_3_1918,http://data.persee.fr/authority/276684#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liminaire,Religion theologie,True
http://data.persee.fr/doc/tiers_1293-8882_2003_num_44_173_5482#Web,https://www.persee.fr/doc/tiers_1293-8882_2003_num_44_173_5482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sommaires en espagnol, allemand, russe",Science politique,True
http://data.persee.fr/doc/syria_0039-7946_1964_num_41_1_8471_t1_0175_0000_2#Web,https://www.persee.fr/doc/syria_0039-7946_1964_num_41_1_8471_t1_0175_0000_2,http://data.persee.fr/authority/163271#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Académie des Sciences de U.R.S.S. Institut des Peuples de l'Asie. La Miniature orientale et la calligraphie dans les collections de Leningrad, sous la direction générale de I. A. Orbeli.",Histoire,True
http://data.persee.fr/doc/thlou_0080-2654_2000_num_31_3_3099_t1_0415_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_2000_num_31_3_3099_t1_0415_0000_2,http://data.persee.fr/authority/276334#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"David E. Orton (éd.), The Composition of Mark's Gospel. Selected Studies from Novum Testamentum, 1999",Religion theologie,True
http://data.persee.fr/doc/scrip_0036-9772_1980_num_34_2_1188_t1_0345_0000_3#Web,https://www.persee.fr/doc/scrip_0036-9772_1980_num_34_2_1188_t1_0345_0000_3,http://data.persee.fr/authority/259382#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denys d'Halicarnasse. Opuscules T. 1 : Les orateurs antiques. Texte établi et traduit par Germaine Aujac,Litterature,True
http://data.persee.fr/doc/rscir_0035-2217_1976_num_50_4_2775_t1_0381_0000_2#Web,https://www.persee.fr/doc/rscir_0035-2217_1976_num_50_4_2775_t1_0381_0000_2,http://data.persee.fr/authority/254881#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Kannengiesser, Foi en la résurrection de la foi (Le Point Théologique, 9), 1974",Religion theologie,True
http://data.persee.fr/doc/thlou_0080-2654_1970_num_1_3_1050#Web,https://www.persee.fr/doc/thlou_0080-2654_1970_num_1_3_1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Activités des Facultés et Instituts,Religion theologie,True
http://data.persee.fr/doc/spgeo_0046-2497_1978_num_7_3_3475_t1_0178_0000_1#Web,https://www.persee.fr/doc/spgeo_0046-2497_1978_num_7_3_3475_t1_0178_0000_1,http://data.persee.fr/authority/40533#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beiträge zur Zentralitdtsforschung (Contributions à l'étude des places centrales) . Münchener Geographische Hef te, 1977",Science environmnt,True
http://data.persee.fr/doc/slave_0080-2557_1923_num_3_3_7296#Web,https://www.persee.fr/doc/slave_0080-2557_1923_num_3_3_7296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table analytique,Etudes g. a. cultur.,True
http://data.persee.fr/doc/stice_1265-1338_1995_num_2_3_1215_t1_0365_0000_2#Web,https://www.persee.fr/doc/stice_1265-1338_1995_num_2_3_1215_t1_0365_0000_2,http://data.persee.fr/authority/605274#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ouvrage collectif dirigé par Rachel Cohen. Une mutation dans l'éducation. La communication télématique internationale. Des expériences à travers l'Europe,Science education,True
http://data.persee.fr/doc/syria_0039-7946_1939_num_20_1_4167_t1_0083_0000_2#Web,https://www.persee.fr/doc/syria_0039-7946_1939_num_20_1_4167_t1_0083_0000_2,http://data.persee.fr/authority/277283#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Lescot. — Enquête sur les Yézidis de Syrie et du Djebel Sindjâr ,Histoire,True
http://data.persee.fr/doc/rvart_0035-1326_1988_num_79_1_347697_t1_0086_0000_003#Web,https://www.persee.fr/doc/rvart_0035-1326_1988_num_79_1_347697_t1_0086_0000_003,http://data.persee.fr/authority/32615#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Irving Lavin : Bernin et l'art de la satire sociale. Préface d'André Chastel. Collection Essais et conférences du Collège de France. Paris, P.U.F., 1987, 71 p., 22 ill. noir et blanc.",Arts (h. art archi.),True
http://data.persee.fr/doc/scrip_0036-9772_1946_num_1_1_2054#Web,https://www.persee.fr/doc/scrip_0036-9772_1946_num_1_1_2054,http://data.persee.fr/authority/210901#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Un « jeu » d'amour en un seul hexamètre latin,Litterature,True
http://data.persee.fr/doc/shmes_1261-9078_2000_act_30_1_1770#Web,https://www.persee.fr/doc/shmes_1261-9078_2000_act_30_1_1770,http://data.persee.fr/authority/227110#Person,http://data.persee.fr/authority/43757#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/efr_0000-0000_1990_act_128_1_3754#Web,http://data.persee.fr/doc/hedu_0221-6280_1991_num_50_1_2494#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heurs et malheurs de l'étudiant étranger,Histoire,True
http://data.persee.fr/doc/tiers_0040-7356_1975_num_16_63_2580_t1_0700_0000_2#Web,https://www.persee.fr/doc/tiers_0040-7356_1975_num_16_63_2580_t1_0700_0000_2,http://data.persee.fr/authority/54456#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lester R. Brown et Erik P. Eckholm, By bread alone",Science politique,True
http://data.persee.fr/doc/rscir_0035-2217_1934_num_14_2_1625_t1_0317_0000_2#Web,https://www.persee.fr/doc/rscir_0035-2217_1934_num_14_2_1625_t1_0317_0000_2,http://data.persee.fr/authority/280309#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E. Ragon, Grammaire complète de la langue grecque à l'usage des enseignements secondaire et supérieur. Édition refondue et complétée de la Grammaire Grecque à l'usage des classes, augmentée de notions de quantité et de métrique par E. Renaud, 1933",Religion theologie,True
http://data.persee.fr/doc/tigr_0048-7163_1978_num_35_1_1553#Web,https://www.persee.fr/doc/tigr_0048-7163_1978_num_35_1_1553,http://data.persee.fr/authority/245741#Person,http://data.persee.fr/authority/399181#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Préface,Geographie…,True
http://data.persee.fr/doc/thlou_0080-2654_2009_num_40_4_3798_t1_0572_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_2009_num_40_4_3798_t1_0572_0000_3,http://data.persee.fr/authority/276658#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marco Nobile, Saggi su Ezechiele (coll. Spicilegium, 40). 2009",Religion theologie,True
http://data.persee.fr/doc/thlou_0080-2654_2004_num_35_3_3389#Web,https://www.persee.fr/doc/thlou_0080-2654_2004_num_35_3_3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ouvrages envoyés à la rédaction,Religion theologie,True
http://data.persee.fr/doc/sorci_0339-0705_1979_num_16_1_4417#Web,https://femenrev.persee.fr/doc/sorci_0339-0705_1979_num_16_1_4417,http://data.persee.fr/authority/1112808#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La passion selon Marie,Sociologie,True
http://data.persee.fr/doc/syria_0039-7946_1929_num_10_3_3394#Web,https://www.persee.fr/doc/syria_0039-7946_1929_num_10_3_3394,http://data.persee.fr/authority/277283#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Victor Bérard — Calypso et la mer de l'Atlantide. Les navigations d'Ulysse, t. III.",Histoire,True
http://data.persee.fr/doc/spgeo_0046-2497_1998_num_27_4_1211#Web,https://www.persee.fr/doc/spgeo_0046-2497_1998_num_27_4_1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table des auteurs et index des matières pour l'année 1998,Science environmnt,True
http://data.persee.fr/doc/rscir_0035-2217_1988_num_62_4_3110_t1_0326_0000_3#Web,https://www.persee.fr/doc/rscir_0035-2217_1988_num_62_4_3110_t1_0326_0000_3,http://data.persee.fr/authority/254876#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Willy Rordorf, Liturgie, foi et vie des premiers chrétiens, études patristiques, (collection Théologie historique, No 75) 1986",Religion theologie,True
http://data.persee.fr/doc/spgeo_0046-2497_1988_num_17_3_2784#Web,https://www.persee.fr/doc/spgeo_0046-2497_1988_num_17_3_2784,http://data.persee.fr/authority/195016#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Expérimenter et simuler en analyse spatiale - Dauphiné (A.), 1987, Les Modèles de simulation en géographie, Paris, Economica",Science environmnt,True
http://data.persee.fr/doc/tiers_0040-7356_1979_num_20_78_5848#Web,https://www.persee.fr/doc/tiers_0040-7356_1979_num_20_78_5848,http://data.persee.fr/authority/10640#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IIe Conférence internationale sur l'Éducation en Afrique, Brazzaville",Science politique,True
http://data.persee.fr/doc/rscir_0035-2217_1954_num_28_2_4013_t1_0208_0000_3#Web,https://www.persee.fr/doc/rscir_0035-2217_1954_num_28_2_4013_t1_0208_0000_3,http://data.persee.fr/authority/280320#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ed. Jung, Les origines, l'évolution et la technique de la pensée. Etude des fonctions mentales étayée des principes de la biologie, 1952",Religion theologie,True
